state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Colorado,Fremont County,17313,7526,25467,9787,0.679820944752032,0.2955196921506263,0.38430125260140574
Colorado,Garfield County,14493,15128,30372,-635,0.47718293164757014,0.4980903463716581,-0.02090741472408797
Colorado,Gilpin County,1729,2254,4129,-525,0.418745458948898,0.5458948898038266,-0.12714943085492858
Colorado,Grand County,4822,4743,9883,79,0.4879085297986442,0.4799150055651118,0.00799352423353233
Colorado,Gunnison County,3689,6887,10939,-3198,0.3372337507998903,0.629582228722918,-0.2923484779230277
Colorado,Hinsdale County,332,257,606,75,0.5478547854785478,0.4240924092409241,0.1237623762376237
Colorado,Huerfano County,2346,1965,4438,381,0.5286164939161785,0.4427670121676431,0.0858494817485354
Colorado,Jackson County,634,173,834,461,0.7601918465227818,0.20743405275779375,0.5527577937649881
Colorado,Jefferson County,140505,210875,361504,-70370,0.388667898557139,0.5833268788173851,-0.19465898026024603
Colorado,Kiowa County,744,102,863,642,0.8621089223638471,0.11819235225955968,0.7439165701042874
Colorado,Kit Carson County,3083,556,3698,2527,0.8336938885884262,0.1503515413737155,0.6833423472147107
Colorado,Lake County,1557,2199,3911,-642,0.39810790079263614,0.5622602914855536,-0.16415239069291743
Colorado,La Plata County,14024,20677,35681,-6653,0.3930383117065105,0.579496090356212,-0.18645777864970148
Colorado,Larimer County,89680,129376,225482,-39696,0.3977257608146105,0.5737752902670723,-0.17604952945246183
Colorado,Las Animas County,4328,3276,7792,1052,0.555441478439425,0.4204312114989733,0.13501026694045176
Colorado,Lincoln County,2090,432,2571,1658,0.8129132633216647,0.16802800466744458,0.6448852586542201
Colorado,Logan County,7855,2098,10162,5757,0.7729777602834088,0.2064554221609919,0.5665223381224169
Colorado,Mesa County,55839,33573,91600,22266,0.6095960698689956,0.3665174672489083,0.2430786026200873
Colorado,Mineral County,417,317,753,100,0.5537848605577689,0.4209827357237716,0.13280212483399728
Colorado,Moffat County,5358,1167,6671,4191,0.8031779343426773,0.17493629141058312,0.6282416429320942
Colorado,Montezuma County,8972,5793,15136,3179,0.5927589852008457,0.3827299154334038,0.2100290697674419
Colorado,Montrose County,16704,8354,25617,8350,0.6520669867666004,0.32611156653784595,0.3259554202287544
Colorado,Morgan County,9830,3291,13458,6539,0.7304205676920791,0.24453856442264824,0.4858820032694309
Colorado,Otero County,5520,3164,8925,2356,0.6184873949579832,0.3545098039215686,0.2639775910364146
Colorado,Ouray County,1573,2442,4098,-869,0.3838457784285017,0.595900439238653,-0.21205466081015129
Colorado,Park County,6828,4841,12044,1987,0.5669212886084357,0.4019428761208901,0.16497841248754563
Colorado,Phillips County,1888,412,2354,1476,0.8020390824129142,0.1750212404418012,0.627017841971113
Colorado,Pitkin County,2992,7932,11167,-4940,0.26793230052834244,0.7103071550102982,-0.44237485448195574
Colorado,Prowers County,3833,1227,5144,2606,0.7451399688958009,0.2385303265940902,0.5066096423017107
Colorado,Pueblo County,43688,39328,85107,4360,0.513330278355482,0.46210064977028914,0.05122962858519281
Colorado,Rio Blanco County,2988,637,3690,2351,0.8097560975609757,0.17262872628726286,0.6371273712737128
Colorado,Rio Grande County,3743,2306,6194,1437,0.6042944785276073,0.3722957701000969,0.23199870842751047
Colorado,Routt County,5676,10208,16335,-4532,0.3474747474747475,0.6249158249158249,-0.2774410774410774
Colorado,Saguache County,1577,1704,3400,-127,0.4638235294117647,0.5011764705882353,-0.03735294117647064
Colorado,San Juan County,188,376,588,-188,0.3197278911564626,0.6394557823129252,-0.3197278911564626
Colorado,San Miguel County,1154,3529,4804,-2375,0.24021648626144879,0.7345961698584513,-0.4943796835970026
Colorado,Sedgwick County,1048,283,1358,765,0.7717231222385862,0.20839469808541977,0.5633284241531664
Colorado,Summit County,5244,11762,17542,-6518,0.29893968760688633,0.670505073537795,-0.37156538593090865
Colorado,Teller County,10856,5065,16326,5791,0.6649516109273551,0.3102413328433174,0.3547102780840377
Colorado,Washington County,2436,329,2806,2107,0.8681397006414825,0.1172487526728439,0.7508909479686385
Colorado,Weld County,106469,68752,179854,37717,0.5919746016213151,0.3822656154436376,0.20970898617767747
Colorado,Yuma County,3807,758,4663,3049,0.8164271927943384,0.16255629423118165,0.6538708985631567
Connecticut,Capitol Planning Region,181038,285105,474268,-104067,0.3817208835510724,0.6011474524952137,-0.21942656894414136
Connecticut,Greater Bridgeport Planning Region,51519,83461,137015,-31942,0.3760099259205196,0.6091376856548553,-0.23312775973433564
Connecticut,Lower Connecticut River Valley Planning Region,44318,58360,104480,-14042,0.424176875957121,0.5585758039816233,-0.13439892802450232
Connecticut,Naugatuck Valley Planning Region,115290,99237,217520,16053,0.5300202280250091,0.4562201176903274,0.07380011033468181
Connecticut,Northeastern Connecticut Planning Region,29028,21165,50962,7863,0.5696008790863781,0.4153094462540717,0.15429143283230645
Connecticut,Northwest Hills Planning Region,31944,31137,64076,807,0.4985329920719146,0.4859385729446283,0.01259441912728631
Connecticut,South Central Connecticut Planning Region,103087,156248,264854,-53161,0.38922198645291367,0.5899401179517773,-0.2007181314988636
Connecticut,Southeastern Connecticut Planning Region,58392,76146,136954,-17754,0.426362136191714,0.5559969040699797,-0.12963476787826572
Connecticut,Western Connecticut Planning Region,122302,181194,308300,-58892,0.39669802140771976,0.5877197534868634,-0.1910217320791437
Delaware,Kent County,42458,44222,88141,-1764,0.4817054492234034,0.5017188368636616,-0.02001338764025817
Delaware,New Castle County,90868,180700,275917,-89832,0.3293309219801607,0.6549070916253801,-0.3255761696452194
Delaware,Sussex County,81025,64836,147639,16189,0.5488048550857159,0.4391522565175868,0.10965259856812903
District of Columbia,Ward 1,2056,36882,40463,-34826,0.05081185280379606,0.9114993945085634,-0.8606875417047674
District of Columbia,Ward 2,2982,33571,37959,-30589,0.07855844463763534,0.884401591190495,-0.8058431465528597
District of Columbia,Ward 3,3544,39521,44584,-35977,0.07949040014354926,0.8864390812847658,-0.8069486811412165
District of Columbia,Ward 4,2511,38628,42403,-36117,0.05921750819517487,0.9109732801924392,-0.8517557719972643
District of Columbia,Ward 5,2309,41413,45114,-39104,0.05118145143414461,0.917963381655362,-0.8667819302212173
District of Columbia,Ward 6,3638,43262,48678,-39624,0.0747360203788159,0.8887382390402235,-0.8140022186614077
District of Columbia,Ward 7,2092,33972,37037,-31880,0.05648405648405649,0.9172449172449172,-0.8607608607608607
District of Columbia,Ward 8,1944,26936,29631,-24992,0.0656069656778374,0.9090479565320104,-0.843440990854173
Florida,Alachua County,52939,81578,136548,-28639,0.3876951694642177,0.5974309400357384,-0.20973577057152065
Florida,Baker County,12926,1982,14977,10944,0.8630566869199439,0.132336248915003,0.7307204380049408
Florida,Bay County,71497,25201,97775,46296,0.7312400920480695,0.25774482229608797,0.47349526975198153
Florida,Bradford County,10920,2946,13932,7974,0.7838070628768303,0.21145564168819983,0.5723514211886305
Florida,Brevard County,216533,141233,361449,75300,0.5990693016165489,0.39074115573704726,0.20832814587950169
Florida,Broward County,358952,507328,874526,-148376,0.410453205507898,0.5801176866096606,-0.16966448110176258
Florida,Calhoun County,5367,1021,6428,4346,0.8349408836341008,0.1588363410080896,0.6761045426260112
Florida,Charlotte County,82480,40450,123674,42030,0.6669146303992756,0.32706955382699676,0.3398450765722788
Florida,Citrus County,71356,26276,98233,45080,0.7263954068388423,0.2674864862113546,0.45890892062748767
Florida,Clay County,87711,37926,126806,49785,0.6916943993186442,0.2990867940002839,0.3926076053183603
Florida,Collier County,143267,71720,216363,71547,0.6621603508917884,0.3314799665377167,0.33068038435407165
Florida,Columbia County,25108,8250,33592,16858,0.747439866634913,0.2455941890926411,0.5018456775422719
Florida,DeSoto County,8888,3525,12488,5363,0.7117232543241512,0.2822709801409353,0.42945227418321585
Florida,Dixie County,6920,1183,8148,5737,0.8492881688757977,0.14518900343642613,0.7040991654393716
Florida,Duval County,236285,229365,471268,6920,0.5013813795971719,0.4866975903307672,0.01468378926640467
Florida,Escambia County,96407,64601,162754,31806,0.5923479607260037,0.3969241923393588,0.19542376838664496
Florida,Flagler County,51014,28431,79963,22583,0.6379700611532834,0.35555194277353275,0.2824181183797506
Florida,Franklin County,4831,1870,6758,2961,0.7148564664101805,0.2767090855282628,0.43814738088191774
Florida,Gadsden County,7495,14203,21868,-6708,0.3427382476678251,0.6494878361075545,-0.3067495884397293
Florida,Gilchrist County,8931,1662,10686,7269,0.8357664233576643,0.15553060078607525,0.680235822571589
Florida,Glades County,4034,1222,5279,2812,0.7641598787649176,0.2314832354612616,0.532676643303656
Florida,Gulf County,6684,1970,8697,4714,0.7685408761641945,0.22651489019202023,0.5420259859721743
Florida,Hamilton County,3964,1727,5733,2237,0.6914355485784057,0.301238444095587,0.39019710448281875
Florida,Hardee County,6336,1751,8143,4585,0.7780916124278522,0.2150313152400835,0.5630602971877687
Florida,Hendry County,9253,4096,13460,5157,0.687444279346211,0.3043090638930163,0.3831352154531947
Florida,Hernando County,75446,34431,110687,41015,0.6816157272308401,0.31106634022062213,0.37054938701021795
Florida,Highlands County,36382,15227,51905,21155,0.7009343993834891,0.29336287448222714,0.407571524901262
Florida,Hillsborough County,342017,321455,671981,20562,0.5089682595192424,0.4783691800809845,0.03059907943825796
Florida,Holmes County,8193,882,9116,7311,0.8987494515138219,0.096752961825362,0.8019964896884599
Florida,Indian River County,62737,35654,99015,27083,0.6336110690299449,0.36008685552694036,0.27352421350300454
Florida,Jackson County,16074,5892,22098,10182,0.7273961444474613,0.2666304642954114,0.4607656801520499
Florida,Jefferson County,5011,3429,8502,1582,0.5893907315925665,0.4033168666196189,0.1860738649729476
Florida,Lafayette County,3296,441,3756,2855,0.8775292864749734,0.11741214057507988,0.7601171458998935
Florida,Lake County,140500,84546,226781,55954,0.6195404376909882,0.3728090095731123,0.24673142811787585
Florida,Lee County,250661,139240,392519,111421,0.6385958386727776,0.35473442049938986,0.2838614181733877
Florida,Leon County,60397,94520,156800,-34123,0.3851849489795918,0.6028061224489796,-0.21762117346938775
Florida,Levy County,18245,5994,24377,12251,0.7484514091151495,0.24588751692168848,0.502563892193461
Florida,Liberty County,2898,566,3490,2332,0.8303724928366762,0.16217765042979942,0.6681948424068769
Florida,Madison County,5874,3231,9156,2643,0.6415465268676278,0.35288335517693314,0.28866317169069466
Florida,Manatee County,140486,86674,228856,53812,0.6138619918201839,0.3787272345929318,0.23513475722725208
Florida,Marion County,140173,72436,214101,67737,0.654705022395972,0.33832630394066354,0.3163787184553084
Florida,Martin County,64121,33539,98291,30582,0.6523588120987679,0.34122147500788474,0.31113733709088315
Florida,Miami-Dade County,605590,480355,1094093,125235,0.5535087053842772,0.43904403007788184,0.11446467530639536
Florida,Monroe County,26064,17933,44327,8131,0.5879937735465969,0.40456155390619714,0.18343221964039977
Florida,Nassau County,47945,17143,65621,30802,0.730635010133951,0.2612425900245348,0.46939242010941623
Florida,Okaloosa County,80309,32074,113634,48235,0.7067339000651214,0.2822570709470757,0.4244768291180457
Florida,Okeechobee County,12315,3671,16058,8644,0.7669074604558476,0.22860879312492216,0.5382986673309254
Florida,Orange County,258279,340807,607191,-82528,0.4253669767832527,0.5612846698979399,-0.1359176931146872
Florida,Osceola County,86713,84205,172776,2508,0.5018810482937445,0.4873651433069407,0.01451590498680371
Florida,Palm Beach County,366836,372512,745697,-5676,0.4919370736371475,0.499548744329131,-0.00761167069198348
Florida,Pasco County,197779,117450,318463,80329,0.6210423188879085,0.3688026552535145,0.252239663634394
Florida,Pinellas County,269472,242452,517058,27020,0.5211639699994971,0.4689067764157986,0.05225719358369851
Florida,Polk County,209044,136879,348922,72165,0.5991138420621228,0.39229111377327885,0.20682272828884396
Florida,Putnam County,26700,9354,36272,17346,0.736104984561094,0.25788486987207765,0.4782201146890163
Florida,St. Johns County,128759,66862,197452,61897,0.6521027895387234,0.3386240706602111,0.31347871887851225
Florida,St. Lucie County,100293,83517,185131,16776,0.5417407133327211,0.45112379882353576,0.09061691450918535
Florida,Santa Rosa County,84314,27035,112424,57279,0.7499644204084537,0.2404735643634811,0.5094908560449726
Florida,Sarasota County,163219,112668,277857,50551,0.5874208675685695,0.40548915449313855,0.1819317130754309
Florida,Seminole County,129735,120717,253720,9018,0.5113313889326817,0.47578827053444744,0.03554311839823426
Florida,Sumter County,72134,32551,105217,39583,0.685573624034139,0.3093701588146402,0.3762034652194988
Florida,Suwannee County,17561,4217,21891,13344,0.802201818098762,0.19263624320497008,0.6095655748937919
Florida,Taylor County,7954,1991,9997,5963,0.7956386916074822,0.19915974792437732,0.596478943683105
Florida,Union County,5224,971,6231,4253,0.8383887016530251,0.15583373455304125,0.6825549670999839
Florida,Volusia County,187691,120132,310495,67559,0.6044896053076539,0.3869047810753796,0.21758482423227432
Florida,Wakulla County,14246,5441,19856,8805,0.7174657534246576,0.2740229653505238,0.4434427880741338
Florida,Walton County,38970,10287,49601,28683,0.7856696437571823,0.20739501219733472,0.5782746315598476
Florida,Washington County,10370,2140,12584,8230,0.8240623013350286,0.17005721551176098,0.6540050858232676
Georgia,Appling County,6761,1560,8334,5201,0.8112550995920327,0.18718502519798416,0.6240700743940485
Georgia,Atkinson County,2350,700,3057,1650,0.7687275106313379,0.2289826627412496,0.5397448478900884
Georgia,Bacon County,4186,645,4839,3541,0.8650547633808638,0.1332920024798512,0.7317627609010127
Georgia,Baker County,883,590,1476,293,0.5982384823848238,0.3997289972899729,0.1985094850948509
Georgia,Baldwin County,9574,9159,18825,415,0.5085790172642762,0.4865338645418327,0.02204515272244356
Georgia,Banks County,9358,1136,10519,8222,0.8896282916627056,0.1079950565643122,0.7816332350983934
Georgia,Barrow County,30730,12949,43934,17781,0.6994582783265808,0.2947375608867847,0.4047207174397961
Georgia,Bartow County,43271,13942,57547,29329,0.7519245138756148,0.24227153457174136,0.5096529793038734
Georgia,Ben Hill County,4281,2199,6501,2082,0.6585140747577296,0.33825565297646515,0.32025842178126446
Georgia,Berrien County,6841,1209,8068,5632,0.8479176995537928,0.14985126425384235,0.6980664352999505
Georgia,Bibb County,26658,42172,69181,-15514,0.38533701449820035,0.6095893381130657,-0.22425232361486536
Georgia,Bleckley County,4685,1339,6044,3346,0.7751489080079418,0.221542025148908,0.5536068828590338
Georgia,Brantley County,7744,736,8500,7008,0.9110588235294118,0.08658823529411765,0.8244705882352942
Georgia,Brooks County,4560,2629,7210,1931,0.6324549237170597,0.36463245492371704,0.26782246879334265
Georgia,Bryan County,16738,7779,24651,8959,0.6789988235771368,0.31556529146890594,0.3634335321082309
Georgia,Bulloch County,20985,11514,32657,9471,0.6425881128088924,0.3525737207949291,0.2900143920139633
Georgia,Burke County,6027,4994,11070,1033,0.5444444444444444,0.45112917795844626,0.09331526648599814
Georgia,Butts County,9424,3544,13019,5880,0.7238651202089255,0.2722175282279745,0.45164759198095095
Georgia,Calhoun County,900,1153,2056,-253,0.4377431906614786,0.5607976653696498,-0.1230544747081712
Georgia,Camden County,17819,8405,26393,9414,0.6751411359072481,0.31845565111961505,0.35668548478763307
Georgia,Candler County,3366,1196,4568,2170,0.7368651488616462,0.2618213660245184,0.47504378283712784
Georgia,Carroll County,42536,17634,60494,24902,0.7031441134657983,0.291499983469435,0.4116441299963633
